FIR_ID,Victim_ID
FIR000353,V00631
FIR008628,V02145
FIR007199,V00735
FIR001291,V00630
FIR006844,V01354
FIR001162,V00026
FIR004643,V02784
FIR003488,V02981
FIR000018,V00765
FIR000979,V00955
FIR009018,V02186
FIR003320,V01594
FIR001201,V02176
FIR006721,V01513
FIR008969,V00381
FIR009347,V00920
FIR000378,V00344
FIR000340,V01457
FIR006136,V00370
FIR008345,V01285
FIR003057,V00014
FIR000894,V01246
FIR001577,V01035
FIR006918,V02739
FIR002228,V02093
FIR000310,V02429
FIR001958,V02684
FIR006661,V01481
FIR005235,V01055
FIR004647,V01260
FIR009268,V00920
FIR006481,V01178
FIR005733,V01602
FIR002887,V01863
FIR009613,V01852
FIR009503,V02926
FIR008491,V02029
FIR009574,V01598
FIR003086,V00790
FIR002305,V02265
FIR006127,V02754
FIR003010,V01340
FIR001040,V01085
FIR003833,V01128
FIR006545,V02497
FIR002149,V01898
FIR002642,V00349
FIR004659,V00945
FIR003289,V00787
FIR003991,V01891
FIR000346,V02769
FIR006049,V01744
FIR006214,V02936
FIR000801,V01168
FIR003829,V00677
FIR004573,V01512
FIR001360,V02799
FIR004239,V00468
FIR007848,V00820
FIR008270,V02686
FIR003252,V01633
FIR007950,V01832
FIR008394,V02392
FIR006468,V01502
FIR002849,V02061
FIR005267,V02201
FIR007306,V02688
FIR002211,V02653
FIR008760,V02834
FIR009511,V01274
FIR005336,V00177
FIR000005,V00033
FIR001920,V00824
FIR005334,V00610
FIR000180,V02927
FIR005832,V00497
FIR005337,V00415
FIR002952,V01393
FIR001700,V00609
FIR008661,V01139
FIR003226,V01205
FIR008469,V02186
FIR005542,V01112
FIR008498,V00011
FIR003665,V00691
FIR006573,V00098
FIR005158,V02070
FIR003883,V00019
FIR008156,V02814
FIR002073,V02166
FIR003744,V00567
FIR005653,V02570
FIR004755,V00280
FIR005593,V01173
FIR002990,V01075
FIR008971,V01287
FIR003506,V02130
FIR001874,V02418
FIR003737,V02759
FIR007938,V02370
FIR009709,V01312
FIR005800,V00244
FIR002265,V00759
FIR002616,V01091
FIR004868,V01806
FIR004909,V00200
FIR009719,V00637
FIR005139,V02731
FIR004424,V00837
FIR006681,V01019
FIR007957,V02560
FIR003874,V02791
FIR000557,V00142
FIR006617,V01378
FIR002074,V00311
FIR008654,V02587
FIR009109,V00945
FIR009251,V00910
FIR007907,V02186
FIR002368,V00744
FIR000369,V02224
FIR005994,V01418
FIR000779,V00436
FIR001905,V02547
FIR008652,V01962
FIR006100,V02165
FIR009669,V02182
FIR001875,V02591
FIR001204,V01913
FIR009744,V02632
FIR003684,V00578
FIR009403,V00825
FIR002644,V01960
FIR006224,V00581
FIR009036,V01024
FIR004992,V00075
FIR004064,V00139
FIR009411,V01635
FIR003872,V02484
FIR000453,V02478
FIR005654,V01203
FIR009455,V01031
FIR008932,V00320
FIR003432,V00183
FIR001527,V02144
FIR004754,V02306
FIR004963,V00443
FIR006919,V02176
FIR002429,V00064
FIR006329,V00683
FIR000665,V00255
FIR003382,V01512
FIR009245,V02991
FIR004845,V02808
FIR001428,V00490
FIR001417,V02439
FIR006063,V00959
FIR003247,V02706
FIR006257,V01864
FIR009423,V01020
FIR005642,V01362
FIR007606,V02253
FIR000927,V02396
FIR000539,V02840
FIR002425,V00453
FIR003530,V01675
FIR005992,V02504
FIR008839,V02643
FIR009702,V00393
FIR003181,V01065
FIR003379,V02240
FIR005597,V01850
FIR006433,V02183
FIR005328,V01001
FIR009712,V02209
FIR009826,V02358
FIR005338,V00699
FIR005058,V02277
FIR004753,V01591
FIR002259,V00976
FIR000326,V01950
FIR008878,V01330
FIR008249,V02769
FIR008391,V01874
FIR002446,V00601
FIR005905,V00664
FIR005460,V01548
FIR005902,V02664
FIR009151,V02186
FIR007738,V00240
FIR005539,V02488
FIR002656,V00878
FIR008521,V01433
FIR005586,V01496
FIR004424,V01908
FIR006343,V00592
FIR007631,V02561
FIR006073,V02356
FIR006080,V01325
FIR009325,V01290
FIR007793,V00675
FIR005988,V00187
FIR003142,V02205
FIR007905,V01728
FIR004612,V01016
FIR007104,V00673
FIR002762,V00010
FIR004276,V00499
FIR007748,V00343
FIR002877,V01108
FIR006358,V01687
FIR001017,V01084
FIR004310,V01961
FIR009096,V02817
FIR006220,V01104
FIR008210,V02522
FIR000428,V01452
FIR004027,V01448
FIR004317,V01034
FIR008048,V00900
FIR006735,V01414
FIR006245,V02704
FIR000516,V00576
FIR007172,V01640
FIR004271,V02301
FIR005564,V01776
FIR000594,V02199
FIR009691,V01066
FIR003219,V01480
FIR004811,V02630
FIR002747,V00675
FIR001238,V00737
FIR006378,V00220
FIR003080,V01261
FIR009015,V00492
FIR005722,V00870
FIR007261,V00596
FIR008218,V01881
FIR005021,V02672
FIR000011,V01313
FIR006732,V01414
FIR009096,V00102
FIR002566,V00905
FIR008519,V00531
FIR001900,V00346
FIR000867,V01587
FIR002704,V00609
FIR004181,V02367
FIR005667,V01902
FIR000857,V02475
FIR000330,V02957
FIR003404,V01891
FIR004899,V01446
FIR009728,V01384
FIR001908,V00221
FIR005003,V02015
FIR007979,V01978
FIR004598,V01397
FIR009827,V02852
FIR005591,V01247
FIR007664,V00891
FIR007912,V02818
FIR009367,V00105
FIR009202,V00856
FIR000466,V01401
FIR005291,V00715
FIR001705,V02554
FIR008362,V01971
FIR005637,V00387
FIR006028,V00787
FIR006244,V01276
FIR003183,V00415
FIR006706,V00594
FIR001105,V02005
FIR004033,V01688
FIR006633,V02051
FIR001263,V00998
FIR000108,V02843
FIR002708,V00632
FIR008448,V00617
FIR005248,V02290
FIR002559,V00158
FIR000705,V01017
FIR005917,V01364
FIR001108,V00705
FIR004642,V00545
FIR003650,V02686
FIR000737,V02836
FIR008152,V02086
FIR000388,V01580
FIR000405,V02372
FIR004876,V01812
FIR002911,V01699
FIR003383,V01502
FIR008670,V00635
FIR007986,V01653
FIR006810,V01277
FIR003106,V02676
FIR001250,V02201
FIR006334,V02800
FIR001685,V01241
FIR007336,V02054
FIR009061,V02724
FIR008574,V02158
FIR004192,V01525
FIR002136,V02257
FIR007762,V02972
FIR001537,V00555
FIR000892,V02001
FIR008129,V01353
FIR004007,V02066
FIR002501,V02864
FIR008305,V00903
FIR009183,V01097
FIR003332,V01048
FIR009140,V02956
FIR008463,V00166
FIR001518,V02113
FIR001145,V01088
FIR005008,V00818
FIR001883,V00278
FIR002370,V01384
FIR004437,V00213
FIR001736,V00925
FIR001109,V01901
FIR005402,V00012
FIR003882,V01513
FIR002677,V02503
FIR006872,V02659
FIR001981,V00730
FIR009211,V01064
FIR000953,V01719
FIR002459,V02354
FIR008926,V00675
FIR001834,V00131
FIR001936,V01678
FIR009275,V01441
FIR003899,V02415
FIR009401,V02767
FIR004725,V01291
FIR008755,V00044
FIR006298,V00336
FIR000861,V01706
FIR006336,V00719
FIR009036,V01218
FIR003333,V02661
FIR003938,V00264
FIR002198,V02493
FIR008801,V00834
FIR006310,V02974
FIR004775,V00545
FIR006814,V01650
FIR000882,V01944
FIR009825,V00774
FIR002656,V00415
FIR009052,V00889
FIR002678,V02608
FIR009628,V00627
FIR001854,V01849
FIR008085,V02072
FIR005494,V02744
FIR005803,V02479
FIR004834,V02949
FIR000535,V00934
FIR007721,V01923
FIR005628,V02594
FIR006415,V02824
FIR008919,V00506
FIR004811,V02038
FIR004274,V02442
FIR003525,V01885
FIR004949,V01848
FIR007998,V01378
FIR002870,V02570
FIR006837,V00609
FIR004833,V02544
FIR002081,V01915
FIR003629,V01329
FIR009614,V02231
FIR000978,V00271
FIR004401,V02055
FIR008603,V02918
FIR002643,V01013
FIR008546,V01635
FIR004529,V02386
FIR007078,V01667
FIR006951,V00753
FIR005213,V02441
FIR003413,V02569
FIR000869,V01280
FIR002489,V02002
FIR004961,V02429
FIR000437,V01682
FIR005191,V00986
FIR006417,V02266
FIR008575,V02179
FIR004198,V01337
FIR001463,V01294
FIR006320,V01676
FIR003596,V00137
FIR007805,V00589
FIR002753,V01863
FIR001126,V01361
FIR009684,V01639
FIR002303,V01617
FIR007357,V01257
FIR003016,V02341
FIR004717,V02623
FIR004772,V00381
FIR002548,V02017
FIR000388,V01128
FIR001953,V00766
FIR004407,V02834
FIR008097,V02365
FIR001296,V00427
FIR000584,V00516
FIR009303,V00397
FIR005083,V02462
FIR001222,V00375
FIR007120,V02972
FIR008129,V00325
FIR004380,V01615
FIR006064,V01448
FIR007715,V00712
FIR006007,V01778
FIR009688,V02362
FIR003816,V02881
FIR008844,V00744
FIR007323,V01883
FIR005179,V00688
FIR007657,V01504
FIR003811,V01377
FIR005060,V01427
FIR006979,V01312
FIR001193,V00763
FIR001412,V00977
FIR005853,V00533
FIR004571,V02460
FIR006799,V00569
FIR001573,V00473
FIR006086,V01411
FIR005298,V00543
FIR000217,V01524
FIR007702,V01186
FIR007546,V01675
FIR007459,V02412
FIR009481,V02449
FIR008479,V00748
FIR003032,V00344
FIR005270,V02386
FIR005959,V01275
FIR000250,V01919
FIR004594,V00934
FIR009625,V00991
FIR001485,V01448
FIR009210,V00132
FIR004103,V02606
FIR009888,V00715
FIR004736,V00130
FIR007078,V00251
FIR008910,V01837
FIR006323,V02821
FIR000079,V00513
FIR008641,V02203
FIR008603,V01185
FIR002685,V01721
FIR008143,V00771
FIR002590,V01519
FIR006554,V00542
FIR006949,V00312
FIR005930,V01644
FIR004197,V01910
FIR007289,V02349
FIR002017,V01603
FIR002040,V00900
FIR000888,V00267
FIR002709,V00767
FIR003082,V01614
FIR003230,V00287
FIR006620,V01801
FIR007373,V02989
FIR007822,V02490
FIR003884,V00711
FIR007507,V02938
FIR006896,V00979
FIR008385,V02125
FIR007838,V02539
FIR007220,V02598
FIR003163,V02898
FIR000611,V01842
FIR007585,V00931
FIR004997,V00168
FIR008424,V02825
FIR003302,V02527
FIR006260,V00120
FIR003371,V01564
FIR004859,V01694
FIR000169,V02507
FIR000470,V00501
FIR000984,V01436
FIR007972,V02791
FIR002987,V01716
FIR000787,V01576
FIR001474,V02880
FIR009600,V02365
FIR001594,V02257
FIR008624,V01095
FIR006514,V00017
FIR008917,V02853
FIR004220,V00135
FIR001465,V02759
FIR005916,V01857
FIR007478,V00259
FIR007108,V00908
FIR001514,V01088
FIR009648,V01973
FIR001722,V00290
FIR006290,V02789
FIR006594,V01969
FIR000142,V02594
FIR005706,V02969
FIR000698,V02091
FIR005895,V00971
FIR001448,V00457
FIR005122,V02448
FIR009405,V02125
FIR006934,V00350
FIR001461,V00793
FIR003546,V01902
FIR002687,V02975
FIR009779,V02530
FIR009273,V02117
FIR005020,V00206
FIR008603,V02984
FIR003529,V01348
FIR003925,V02071
FIR001720,V00422
FIR009688,V01947
FIR005629,V02621
FIR005444,V02853
FIR001180,V00781
FIR001106,V00917
FIR002773,V00192
FIR005755,V00106
FIR002009,V02916
FIR006325,V02090
FIR005101,V02588
FIR001152,V00417
FIR002951,V00972
FIR004220,V02091
FIR008877,V01001
FIR002577,V01948
FIR006266,V02725
FIR007985,V02214
FIR003844,V01480
FIR007742,V00790
FIR007903,V01460
FIR000930,V00659
FIR006791,V00126
FIR009118,V02111
FIR008301,V02644
FIR002578,V01703
FIR007300,V01597
FIR004071,V02818
FIR005022,V01130
FIR005987,V02804
FIR008547,V01780
FIR002131,V02699
FIR005998,V00937
FIR003099,V02630
FIR002513,V00514
FIR001795,V02529
FIR009985,V01000
FIR004571,V00561
FIR002813,V00870
FIR001894,V01746
FIR000020,V00994
FIR001008,V00276
FIR009903,V01535
FIR005479,V00183
FIR004220,V00442
FIR004815,V02988
FIR004103,V01265
FIR007073,V01532
FIR004313,V01757
FIR008177,V01665
FIR002576,V02905
FIR003198,V01802
FIR003013,V02938
FIR005969,V01156
FIR007863,V02734
FIR002578,V01603
FIR008053,V00986
FIR001232,V00725
FIR002450,V00515
FIR002754,V01185
FIR001146,V00383
FIR001410,V00269
FIR001688,V00828
FIR007305,V02149
FIR005651,V02004
FIR002066,V00527
FIR005142,V01756
FIR008374,V00574
FIR001287,V00416
FIR009138,V02527
FIR007234,V00077
FIR006115,V01015
FIR003061,V01366
FIR003027,V01820
FIR002271,V00700
FIR006998,V01118
FIR009031,V00174
FIR002029,V00947
FIR008945,V01242
FIR001579,V01464
FIR009607,V01271
FIR009237,V00538
FIR003626,V02054
FIR006433,V00731
FIR009893,V01938
FIR007785,V01048
FIR009192,V01232
FIR005880,V02069
FIR001275,V02377
FIR009701,V00255
FIR009012,V00535
FIR002453,V00270
FIR003388,V02587
FIR006705,V02630
FIR000672,V00414
FIR004673,V02856
FIR008769,V02203
FIR003589,V00422
FIR009274,V02893
FIR009388,V00579
FIR002445,V02088
FIR009097,V02234
FIR003890,V00749
FIR006600,V02576
FIR001742,V02571
FIR009384,V00879
FIR009636,V00845
FIR008638,V02971
FIR005149,V00809
FIR008756,V01644
FIR005242,V02936
FIR008103,V00099
FIR001036,V01236
FIR003985,V00166
FIR008135,V01979
FIR005875,V00658
FIR009177,V02740
FIR006919,V00870
FIR008379,V01161
FIR005131,V02310
FIR002964,V01694
FIR005398,V02640
FIR004567,V00203
FIR005366,V01143
FIR005467,V00029
FIR007285,V02994
FIR002110,V02439
FIR003846,V01242
FIR000576,V01997
FIR006407,V02147
FIR004139,V00103
FIR000243,V01012
FIR003968,V02680
FIR009297,V00026
FIR003314,V02096
FIR009261,V02996
FIR008254,V00429
FIR000108,V00242
FIR006321,V00124
FIR005934,V02685
FIR005605,V00549
FIR007560,V00763
FIR009134,V02325
FIR008430,V02680
FIR005475,V01794
FIR002141,V01476
FIR007494,V00591
FIR004808,V00484
FIR008903,V02987
FIR005350,V00874
FIR000815,V02406
FIR003352,V00315
FIR008408,V01212
FIR002803,V01615
FIR006886,V00528
FIR005382,V02307
FIR004335,V02023
FIR000911,V01282
FIR007374,V01670
FIR000739,V01743
FIR006166,V02360
FIR005023,V00503
FIR000028,V00710
FIR007197,V02245
FIR003111,V01211
FIR000045,V00659
FIR000269,V00854
FIR006195,V02992
FIR001309,V00942
FIR003424,V01708
FIR008523,V00184
FIR003222,V00794
FIR005618,V00738
FIR002846,V02170
FIR004715,V01222
FIR000467,V01266
FIR002636,V00084
FIR003096,V01963
FIR005075,V01870
FIR002303,V02973
FIR003014,V00009
FIR009944,V02532
FIR003624,V00605
FIR002792,V00470
FIR007597,V01602
FIR004922,V01894
FIR008162,V00363
FIR005786,V01727
FIR001859,V01721
FIR008012,V01313
FIR006147,V02703
FIR009561,V01244
FIR002017,V00556
FIR000810,V01367
FIR003243,V00386
FIR004225,V02996
FIR001308,V02897
FIR000186,V02722
FIR002610,V00989
FIR007084,V01764
FIR001200,V00786
FIR009077,V00587
FIR006612,V02458
FIR005052,V02475
FIR004618,V01734
FIR006793,V00384
FIR005704,V01623
FIR008019,V00746
FIR005897,V00061
FIR009975,V01240
FIR006344,V00706
FIR002509,V00423
FIR003206,V02079
FIR000001,V02589
FIR006733,V01422
FIR001909,V02689
FIR002505,V01580
FIR001554,V02649
FIR008271,V00468
FIR008788,V00716
FIR000767,V00460
FIR008369,V02681
FIR005382,V02451
FIR003124,V00593
FIR006029,V01393
FIR001869,V02840
FIR003706,V00306
FIR000507,V01823
FIR007945,V02008
FIR005787,V02748
FIR007844,V00766
FIR009469,V02444
FIR005181,V02277
FIR008936,V02651
FIR009816,V00848
FIR003975,V02195
FIR004005,V02085
FIR005233,V00409
FIR002286,V00437
FIR001956,V02662
FIR008353,V01692
FIR006389,V02479
FIR003107,V02869
FIR007766,V02519
FIR007869,V00317
FIR006640,V00050
FIR000807,V01143
FIR000956,V02954
FIR007394,V02622
FIR000729,V00828
FIR004132,V00226
FIR006695,V00124
FIR009737,V01315
FIR002461,V02899
FIR001837,V00177
FIR002356,V00058
FIR004980,V00231
FIR004206,V00330
FIR009890,V00806
FIR001952,V02423
FIR007130,V02389
FIR007622,V02866
FIR004775,V02368
FIR002250,V02622
FIR001213,V02550
FIR001777,V01398
FIR008408,V01867
FIR009642,V02573
FIR008581,V01532
FIR006103,V02729
FIR004832,V00340
FIR007487,V00168
FIR001622,V01220
FIR000060,V02177
FIR002562,V02250
FIR006976,V01532
FIR000186,V02170
FIR003528,V00716
FIR005773,V02630
FIR004464,V01449
FIR005941,V02359
FIR005357,V02300
FIR009735,V02001
FIR001643,V00624
FIR001010,V01540
FIR004890,V00817
FIR009027,V00571
FIR006388,V02744
FIR008632,V01685
FIR006168,V00269
FIR008372,V02574
FIR004992,V02404
FIR001449,V01288
FIR003948,V00257
FIR002847,V02766
FIR005072,V00154
FIR007531,V01646
FIR002760,V02916
FIR005536,V02397
FIR002481,V00927
FIR005574,V02498
FIR009564,V01009
FIR006859,V02455
FIR004406,V00660
FIR003803,V00616
FIR006927,V01824
FIR007763,V00177
FIR006084,V00452
FIR006774,V01485
FIR000157,V00497
FIR002169,V00417
FIR000590,V02397
FIR000781,V01212
FIR009537,V01242
FIR009325,V02306
FIR007902,V01021
FIR002911,V01338
FIR008142,V02461
FIR002218,V00552
FIR002721,V01604
FIR005178,V01310
FIR003049,V01692
FIR007142,V02216
FIR005757,V00818
FIR000561,V00989
FIR005896,V00662
FIR005920,V00223
FIR001454,V02861
FIR003933,V02141
FIR000982,V00639
FIR002097,V02369
FIR000932,V02002
FIR000345,V00790
FIR008223,V00111
FIR001674,V01817
FIR004287,V02592
FIR004024,V01297
FIR006307,V01606
FIR006486,V01169
FIR003756,V01359
FIR004188,V02952
FIR004174,V00400
FIR005326,V01933
FIR008630,V01468
FIR001138,V02276
FIR002144,V01619
FIR002955,V02287
FIR001116,V00797
FIR002875,V01107
FIR008419,V02877
FIR007745,V00004
FIR001296,V00819
FIR000584,V01512
FIR006019,V02800
FIR008899,V02019
FIR005717,V01745
FIR007063,V00775
FIR004136,V01006
FIR003239,V00612
FIR001745,V02926
FIR001139,V01496
FIR004487,V01296
FIR005356,V02640
FIR001228,V01857
FIR001915,V02477
FIR007223,V02341
FIR008174,V00126
FIR005709,V00302
FIR002048,V01259
FIR001098,V01286
FIR005442,V00243
FIR009799,V01578
FIR004553,V00059
FIR001787,V02747
FIR003136,V01310
FIR007562,V01218
FIR004226,V00623
FIR005592,V00037
FIR005978,V01700
FIR002562,V02614
FIR000869,V01975
FIR007151,V01607
FIR002216,V01507
FIR000711,V01709
FIR004037,V02479
FIR008548,V02340
FIR002403,V02160
FIR008168,V02014
FIR000516,V02215
FIR002349,V01087
FIR002151,V01419
FIR000106,V01483
FIR007345,V01679
FIR005395,V00803
FIR006508,V01586
FIR001385,V02342
FIR007695,V00699
FIR002525,V00989
FIR000088,V01036
FIR002652,V01593
FIR002319,V00770
FIR000764,V02498
FIR007444,V01101
FIR002343,V02903
FIR006434,V01161
FIR004430,V00541
FIR006650,V01864
FIR009817,V00185
FIR000046,V00185
FIR003543,V02197
FIR004094,V00431
FIR003350,V02011
FIR000490,V01364
FIR004729,V01234
FIR008791,V00953
FIR009897,V02132
FIR000701,V00484
FIR004637,V01423
FIR008288,V00170
FIR006703,V01327
FIR008985,V02633
FIR005079,V00575
FIR006499,V02704
FIR000501,V01011
FIR003048,V01645
FIR007922,V00265
FIR004450,V01201
FIR006785,V00821
FIR001544,V01264
FIR001875,V02571
FIR005293,V00104
FIR009146,V00352
FIR005268,V01050
FIR006420,V01755
FIR004708,V01180
FIR003566,V01619
FIR007546,V02332
FIR005853,V00633
FIR008288,V01855
FIR000138,V01890
FIR009178,V01136
FIR005792,V00205
FIR003718,V00401
FIR003742,V00009
FIR008499,V00812
FIR008798,V01988
FIR007186,V00182
FIR007953,V02408
FIR003858,V02302
FIR000164,V02872
FIR008053,V00547
FIR003926,V01147
FIR002141,V00405
FIR004250,V01238
FIR009526,V00041
FIR005028,V01584
FIR001428,V02286
FIR003174,V00088
FIR001925,V01674
FIR001096,V00389
FIR001972,V02212
FIR009736,V01163
FIR008414,V00169
FIR001989,V02032
FIR007498,V02201
FIR001131,V02109
FIR008672,V01959
FIR002681,V00987
FIR004526,V01472
FIR002730,V01955
FIR008605,V00723
FIR003287,V00036
FIR000464,V02539
FIR005924,V01956
FIR001157,V02482
FIR004754,V00335
FIR005351,V02746
FIR009528,V02579
FIR004840,V01584
FIR006532,V00645
FIR002367,V01080
FIR007822,V02573
FIR006565,V00673
FIR004607,V01922
FIR007306,V00672
FIR004941,V00776
FIR007437,V00054
FIR007722,V02569
FIR005062,V00766
FIR005806,V00233
FIR008649,V02345
FIR000888,V02639
FIR005043,V01328
FIR003413,V00307
FIR000092,V01421
FIR007136,V00265
FIR003631,V01573
FIR009429,V00141
FIR004557,V00077
FIR003830,V00624
FIR007661,V00544
FIR006245,V02246
FIR003734,V00154
FIR004196,V01200
FIR008631,V00246
FIR005231,V00966
FIR004870,V02829
FIR008610,V02193
FIR003179,V00975
FIR002215,V01408
FIR001629,V00136
FIR002800,V02175
FIR003582,V01498
FIR009188,V02540
FIR000365,V01664
FIR007854,V00746
FIR001249,V02852
FIR000917,V01712
FIR000079,V01167
FIR007558,V00941
FIR007824,V01422
FIR004980,V00892
FIR009170,V00711
FIR006527,V00568
FIR007454,V02092
FIR006175,V02891
FIR003123,V00869
FIR005298,V00440
FIR003928,V00884
FIR009612,V00880
FIR005468,V01994
FIR008524,V02605
FIR008516,V01486
FIR007961,V01461
FIR004666,V00761
FIR004547,V02042
FIR000315,V02900
FIR001722,V00727
FIR005997,V00255
FIR007868,V02684
FIR006087,V00391
FIR003775,V00168
FIR005862,V01085
FIR003068,V01401
FIR005559,V02781
FIR003542,V00463
FIR001219,V00818
FIR003001,V02645
FIR007027,V02455
FIR005204,V01135
FIR004592,V01767
FIR005789,V01022
FIR000959,V02408
FIR004979,V01927
FIR003810,V01342
FIR000766,V00851
FIR008148,V02703
FIR009291,V02393
FIR003990,V00183
FIR009410,V01297
FIR006219,V02228
FIR005313,V01999
FIR008056,V01414
FIR000813,V02983
FIR005431,V02229
FIR004476,V00650
FIR003935,V00181
FIR007500,V01341
FIR007413,V00922
FIR004620,V01349
FIR003748,V02267
FIR001074,V00919
FIR001200,V01368
FIR002383,V02853
FIR003363,V00947
FIR005353,V02549
FIR006277,V02674
FIR000462,V00894
FIR005539,V02870
FIR008831,V01261
FIR008765,V00413
FIR009163,V01923
FIR007467,V02834
FIR002128,V02333
FIR003830,V00403
FIR004782,V02808
FIR001670,V01891
FIR001261,V01956
FIR004118,V01407
FIR002891,V01133
FIR001627,V00994
FIR007801,V00231
FIR007790,V00079
FIR006588,V01095
FIR006181,V02774
FIR004122,V00794
FIR006479,V01399
FIR009186,V01777
FIR000802,V00650
FIR004314,V01166
FIR000201,V00754
FIR008824,V00941
FIR003722,V00253
FIR002632,V01067
FIR005289,V02113
FIR007627,V01780
FIR003842,V02146
FIR008806,V00632
FIR008550,V02321
FIR003883,V00429
FIR002157,V00072
FIR005750,V00203
FIR008203,V00360
FIR009157,V01088
FIR000748,V00706
FIR001118,V02013
FIR008524,V00160
FIR006733,V00050
FIR006873,V00882
FIR004445,V00832
FIR007332,V01288
FIR008543,V01954
FIR000732,V02342
FIR006403,V00836
FIR000043,V01605
FIR004579,V01622
FIR004629,V02538
FIR008351,V00311
FIR006891,V01311
FIR005518,V02327
FIR009304,V00611
FIR006789,V01827
FIR007813,V02949
FIR003898,V00727
FIR009135,V00952
FIR003522,V00522
FIR005894,V01157
FIR009870,V01164
FIR008274,V02986
FIR002685,V02323
FIR003390,V01808
FIR003613,V00095
FIR004757,V02897
FIR000701,V02700
FIR001026,V00817
FIR005179,V00301
FIR001692,V02894
FIR000162,V00764
FIR005262,V00364
FIR004517,V00381
FIR002812,V01391
FIR004871,V01359
FIR005107,V01135
FIR004229,V00358
FIR006527,V00599
FIR007623,V01449
FIR005905,V01511
FIR005759,V01189
FIR002949,V00070
FIR006985,V01716
FIR001710,V01133
FIR005412,V01770
FIR008492,V01708
FIR009379,V00931
FIR001448,V00976
FIR003233,V01410
FIR004086,V02765
FIR002443,V02710
FIR000681,V00693
FIR009188,V01637
FIR000536,V01418
FIR005570,V00482
FIR005206,V02717
FIR007576,V02060
FIR005982,V01529
FIR004040,V00025
FIR000840,V01095
FIR009903,V01598
FIR006846,V00306
FIR007334,V02464
FIR007549,V01695
FIR000481,V01043
FIR006335,V00125
FIR001352,V00809
FIR007212,V02065
FIR006962,V00992
FIR008090,V01898
FIR003263,V01094
FIR006970,V01158
FIR006843,V01397
FIR007972,V00684
FIR007899,V01218
FIR004492,V01436
FIR003344,V01627
FIR003462,V02723
FIR008726,V02133
FIR004185,V02024
FIR009050,V01374
FIR000527,V01669
FIR007089,V00507
FIR002300,V02718
FIR003268,V00531
FIR008923,V01218
FIR002652,V01114
FIR008183,V02223
FIR002072,V00988
FIR000485,V02514
FIR005938,V00188
FIR003544,V00049
FIR001315,V02749
FIR007565,V00283
FIR004006,V00648
FIR006005,V00138
FIR001334,V02757
