FIR_ID,Accused_ID
FIR001336,A00862
FIR007401,A01461
FIR005668,A00881
FIR009641,A00168
FIR004307,A00031
FIR005569,A00776
FIR000811,A01967
FIR005202,A01514
FIR008914,A01245
FIR006178,A01550
FIR008787,A01465
FIR007233,A00939
FIR000733,A01216
FIR001569,A01841
FIR004289,A00011
FIR002374,A00086
FIR004870,A01668
FIR009324,A01963
FIR009536,A01981
FIR004625,A00014
FIR008258,A00907
FIR000366,A01924
FIR003648,A00748
FIR001451,A01884
FIR001249,A01850
FIR003036,A00929
FIR004914,A01489
FIR006903,A01118
FIR002923,A00898
FIR005269,A00080
FIR007636,A00681
FIR007609,A01214
FIR000562,A01051
FIR003183,A01707
FIR001778,A01963
FIR000425,A01153
FIR004226,A01019
FIR004195,A00460
FIR002108,A00608
FIR000655,A00316
FIR003409,A00215
FIR004936,A00846
FIR006400,A01723
FIR002351,A00694
FIR006160,A00739
FIR004536,A00467
FIR005864,A00446
FIR007198,A01465
FIR005701,A00263
FIR007949,A01765
FIR000956,A01610
FIR003354,A01014
FIR002603,A00648
FIR002578,A00268
FIR008880,A01824
FIR008282,A00740
FIR009353,A01175
FIR003119,A00152
FIR005712,A00978
FIR000870,A00053
FIR005509,A00827
FIR003041,A00359
FIR003025,A01251
FIR008892,A00962
FIR008882,A01644
FIR001040,A00460
FIR001631,A01837
FIR006389,A01309
FIR003100,A01353
FIR009364,A01817
FIR009788,A01145
FIR004391,A00933
FIR001751,A01187
FIR003978,A00975
FIR001749,A00617
FIR002891,A00944
FIR009424,A00997
FIR002432,A00440
FIR007806,A00779
FIR009289,A01025
FIR000250,A00095
FIR005893,A00443
FIR006098,A01271
FIR001209,A00365
FIR001282,A00586
FIR008687,A01663
FIR002822,A00872
FIR001797,A00878
FIR003027,A01213
FIR003092,A01525
FIR005059,A01221
FIR005059,A01692
FIR004084,A01737
FIR008930,A00014
FIR004268,A00587
FIR003454,A01524
FIR000982,A00394
FIR008379,A00817
FIR008631,A00813
FIR003847,A01121
FIR004460,A01982
FIR009086,A01179
FIR008318,A01597
FIR002096,A01212
FIR009024,A01055
FIR000825,A01581
FIR001703,A00283
FIR008823,A00018
FIR009710,A01228
FIR003774,A00886
FIR009604,A01154
FIR001372,A01450
FIR009789,A00265
FIR004992,A00065
FIR000546,A00573
FIR001787,A01141
FIR008458,A01858
FIR000843,A00153
FIR007234,A00630
FIR000348,A01753
FIR004779,A00629
FIR006383,A01462
FIR000415,A00117
FIR004472,A00888
FIR004871,A00657
FIR003745,A00107
FIR005045,A00578
FIR009371,A00030
FIR006743,A01510
FIR001045,A01808
FIR005952,A00593
FIR001626,A01969
FIR009634,A01397
FIR005768,A00421
FIR007434,A01980
FIR001819,A01759
FIR004254,A00073
FIR007389,A01256
FIR001418,A01019
FIR000108,A01484
FIR000154,A00057
FIR004412,A00527
FIR003902,A01321
FIR000460,A01744
FIR003786,A00561
FIR000684,A00138
FIR005690,A00285
FIR004044,A00322
FIR000890,A00189
FIR002137,A00870
FIR000949,A01254
FIR007877,A00587
FIR005721,A00812
FIR008905,A01631
FIR008622,A00034
FIR003526,A01769
FIR007291,A01097
FIR006989,A00137
FIR008291,A01843
FIR003843,A00957
FIR002737,A01193
FIR005435,A01706
FIR005642,A01549
FIR005908,A00459
FIR008194,A00283
FIR005618,A00301
FIR000725,A01109
FIR000367,A01598
FIR003645,A01164
FIR001711,A00333
FIR009598,A01266
FIR006767,A01376
FIR000475,A00822
FIR004289,A01009
FIR008023,A00373
FIR000395,A00170
FIR008858,A00763
FIR002641,A00664
FIR001704,A01198
FIR001589,A00175
FIR006582,A01699
FIR004905,A01826
FIR006160,A00326
FIR009631,A01242
FIR002586,A00464
FIR007432,A01626
FIR003151,A00140
FIR001973,A00803
FIR003391,A01384
FIR009812,A00488
FIR000809,A00410
FIR007804,A00767
FIR005616,A00993
FIR009856,A00787
FIR007191,A01072
FIR003088,A00602
FIR008472,A01749
FIR005778,A00830
FIR004016,A01267
FIR009028,A01123
FIR006371,A01938
FIR008509,A00925
FIR006785,A01207
FIR003973,A01729
FIR000999,A00774
FIR005700,A01649
FIR005753,A01373
FIR007652,A01089
FIR007202,A00290
FIR002116,A01598
FIR001470,A01380
FIR004971,A01776
FIR000771,A00799
FIR009624,A01900
FIR007169,A01211
FIR006377,A00388
FIR007983,A01332
FIR001788,A01064
FIR003756,A00345
FIR004151,A01182
FIR003323,A01672
FIR007256,A01792
FIR003280,A00020
FIR006934,A01412
FIR006427,A01891
FIR003563,A00712
FIR007357,A00399
FIR008829,A01079
FIR009471,A00499
FIR003437,A01614
FIR001911,A00450
FIR009202,A00465
FIR007135,A00133
FIR008067,A00668
FIR004103,A01487
FIR001214,A01538
FIR009605,A00838
FIR006638,A00118
FIR009058,A01553
FIR000374,A00345
FIR000096,A00004
FIR009423,A01029
FIR007710,A01836
FIR007092,A01416
FIR003457,A00285
FIR003515,A00027
FIR002639,A00010
FIR000505,A00979
FIR004784,A00156
FIR009862,A01736
FIR005758,A01865
FIR008922,A01745
FIR003586,A00267
FIR004767,A01090
FIR003926,A01804
FIR001748,A00247
FIR000223,A01196
FIR007067,A01579
FIR004804,A01538
FIR007107,A01833
FIR004571,A01206
FIR009601,A01524
FIR005838,A00363
FIR003497,A01148
FIR003680,A00601
FIR006906,A01416
FIR007840,A00564
FIR009569,A00200
FIR004455,A01611
FIR004019,A01614
FIR005685,A01844
FIR003067,A01582
FIR006746,A00142
FIR006098,A00475
FIR008392,A00440
FIR007894,A01503
FIR001796,A00382
FIR000231,A00810
FIR000835,A01766
FIR002172,A01772
FIR008525,A00815
FIR003419,A01946
FIR003596,A01005
FIR008381,A01834
FIR008390,A01585
FIR000799,A00157
FIR008789,A00477
FIR002561,A00376
FIR005514,A01690
FIR006807,A01251
FIR007121,A01093
FIR007534,A00978
FIR009529,A00163
FIR002988,A00182
FIR004660,A01611
FIR000273,A00153
FIR007527,A00568
FIR000909,A01236
FIR008525,A01508
FIR000766,A00362
FIR003603,A01105
FIR008875,A00910
FIR003376,A01657
FIR002849,A00141
FIR000583,A00291
FIR008230,A00757
FIR005108,A01980
FIR007638,A00790
FIR003429,A00392
FIR001246,A01814
FIR006598,A01705
FIR002125,A00346
FIR002668,A01739
FIR004579,A00139
FIR002885,A01385
FIR004745,A01243
FIR005539,A00646
FIR000482,A00420
FIR003348,A00618
FIR004672,A01277
FIR002270,A01280
FIR003701,A00602
FIR007315,A01764
FIR007115,A01490
FIR005358,A01575
FIR003954,A00605
FIR000773,A01269
FIR003176,A00234
FIR001898,A00659
FIR005593,A00998
FIR005566,A01999
FIR007104,A01929
FIR003311,A00397
FIR007845,A00066
FIR000992,A00332
FIR001195,A01414
FIR006030,A01048
FIR008977,A00641
FIR009866,A01523
FIR005059,A00392
FIR006547,A01974
FIR007056,A01964
FIR004362,A00310
FIR004003,A01075
FIR008887,A00421
FIR005713,A01366
FIR009405,A00924
FIR004172,A01044
FIR007890,A00666
FIR001548,A01767
FIR006661,A00921
FIR004747,A00066
FIR001277,A00877
FIR004217,A00205
FIR002211,A00792
FIR002955,A00651
FIR006802,A00094
FIR005637,A00709
FIR005771,A01216
FIR001161,A01056
FIR007348,A01364
FIR000781,A01338
FIR000883,A00747
FIR009554,A01982
FIR001495,A00947
FIR004439,A01078
FIR001039,A00797
FIR000559,A01805
FIR005497,A00620
FIR005059,A00225
FIR006899,A00191
FIR005270,A01468
FIR009376,A01482
FIR005299,A00391
FIR009140,A01040
FIR009724,A00554
FIR008644,A01554
FIR008516,A01641
FIR009924,A00137
FIR009952,A01874
FIR002977,A00303
FIR008751,A00720
FIR008445,A01657
FIR002662,A00631
FIR006590,A00855
FIR009938,A00101
FIR009364,A00027
FIR008685,A00295
FIR002194,A00981
FIR007730,A00981
FIR007182,A01156
FIR000530,A00585
FIR000693,A00141
FIR006971,A01307
FIR002737,A01219
FIR003263,A01677
FIR003663,A01567
FIR008006,A01802
FIR008409,A01513
FIR006420,A01280
FIR000043,A00645
FIR002967,A01551
FIR005927,A00142
FIR009067,A01173
FIR004788,A00109
FIR006255,A01985
FIR006284,A00200
FIR009312,A00343
FIR008375,A00408
FIR003834,A01685
FIR000740,A00399
FIR006243,A01839
FIR000504,A00648
FIR009839,A01609
FIR006888,A01557
FIR001288,A00287
FIR003581,A01084
FIR006150,A01318
FIR001773,A01450
FIR008946,A00627
FIR006276,A01252
FIR000656,A01635
FIR003828,A01893
FIR007772,A00256
FIR009841,A00067
FIR005353,A00568
FIR008298,A01348
FIR008119,A00257
FIR007999,A00474
FIR009005,A01548
FIR000763,A00354
FIR005523,A01554
FIR009650,A01700
FIR002406,A01720
FIR002519,A01711
FIR004553,A00094
FIR002835,A00922
FIR008727,A00616
FIR002568,A00196
FIR003888,A00157
FIR001866,A01376
FIR008787,A01451
FIR002478,A01481
FIR003310,A00493
FIR009374,A01631
FIR003328,A00513
FIR005910,A00297
FIR004864,A00453
FIR008069,A01575
FIR006151,A00847
FIR006777,A00530
FIR009671,A01660
FIR002995,A00503
FIR004894,A00722
FIR004065,A01956
FIR003534,A01642
FIR009239,A01276
FIR007484,A00585
FIR003358,A01327
FIR000583,A00829
FIR001635,A01595
FIR009427,A00244
FIR008494,A01297
FIR003146,A01077
FIR007165,A01364
FIR005726,A01265
FIR003134,A01801
FIR007822,A00685
FIR006651,A00274
FIR002890,A00072
FIR006019,A00889
FIR000237,A00256
FIR003813,A00343
FIR007142,A00718
FIR002355,A00567
FIR001057,A00635
FIR004129,A00509
FIR000897,A00757
FIR004266,A01834
FIR006997,A00204
FIR002528,A01854
FIR009391,A01923
FIR005469,A01581
FIR001359,A01955
FIR003066,A01556
FIR003458,A00452
FIR008529,A00473
FIR003225,A00146
FIR007100,A00910
FIR007265,A01504
FIR002747,A01077
FIR002781,A00272
FIR005355,A00413
FIR001880,A00392
FIR007126,A01406
FIR006444,A00668
FIR007806,A01414
FIR001483,A01640
FIR009572,A00115
FIR008144,A01982
FIR008793,A00693
FIR006982,A01233
FIR007353,A00756
FIR009299,A01716
FIR000716,A00628
FIR007050,A01476
FIR000770,A01829
FIR007153,A00288
FIR005993,A00238
FIR000523,A00854
FIR003413,A00415
FIR005553,A00840
FIR003774,A00601
FIR000715,A00026
FIR003696,A01973
FIR005445,A00454
FIR007517,A01238
FIR001117,A00925
FIR007712,A01046
FIR002487,A01291
FIR006161,A00089
FIR007153,A00403
FIR001399,A00850
FIR001043,A01647
FIR005405,A00928
FIR001764,A00335
FIR008189,A01549
FIR009122,A00172
FIR008121,A01612
FIR004193,A01321
FIR006468,A01295
FIR007353,A00608
FIR009169,A00030
FIR003722,A01972
FIR000934,A00481
FIR000124,A01852
FIR005144,A01066
FIR009398,A00554
FIR002478,A01202
FIR005164,A01491
FIR005987,A01419
FIR005374,A01047
FIR008825,A00373
FIR007987,A00559
FIR004360,A00337
FIR003265,A01857
FIR005717,A00268
FIR007578,A01706
FIR004144,A00530
FIR003076,A00751
FIR008410,A00605
FIR002317,A01458
FIR001841,A01177
FIR007170,A01785
FIR006535,A01010
FIR005327,A01881
FIR000690,A01126
FIR001339,A00719
FIR002142,A01416
FIR008548,A00478
FIR005493,A01168
FIR001077,A01422
FIR003989,A00173
FIR001729,A01910
FIR005765,A01722
FIR005030,A00678
FIR000810,A01725
FIR001829,A01645
FIR006042,A01413
FIR004119,A01813
FIR001667,A01546
FIR009056,A01732
FIR004128,A01657
FIR007045,A00694
FIR008755,A00972
FIR007902,A01752
FIR008529,A01559
FIR008153,A01658
FIR003311,A01854
FIR006183,A01237
FIR006401,A00909
FIR007657,A00209
FIR002300,A00748
FIR000710,A01300
FIR005136,A01574
FIR002663,A00914
FIR007597,A00465
FIR000494,A00960
FIR008045,A00612
FIR005677,A01998
FIR007144,A01722
FIR002780,A00781
FIR003171,A00749
FIR000810,A01999
FIR009875,A00856
FIR000949,A01452
FIR003180,A01459
FIR005269,A00882
FIR002174,A00296
FIR008369,A00420
FIR000926,A01874
FIR008995,A01880
FIR000958,A01640
FIR005068,A01146
FIR004405,A00960
FIR002317,A00416
FIR000949,A01517
FIR001805,A00088
FIR006038,A01948
FIR005350,A01407
FIR007082,A01662
FIR008860,A00041
FIR004141,A00412
FIR006982,A01173
FIR008287,A00383
FIR008238,A00384
FIR001510,A01556
FIR002248,A01874
FIR005582,A00191
FIR007992,A01270
FIR000042,A00957
FIR005482,A00901
FIR006457,A00315
FIR004358,A01600
FIR009125,A00484
FIR006525,A00787
FIR008750,A01919
FIR000293,A01867
FIR000330,A01049
FIR008372,A00914
FIR000242,A00335
FIR007880,A01591
FIR004598,A01183
FIR007836,A00966
FIR009425,A00484
FIR006809,A00583
FIR001145,A01023
FIR001457,A00956
FIR003930,A01013
FIR005944,A01392
FIR009199,A00349
FIR001049,A01428
FIR000648,A01014
FIR003082,A01921
FIR006601,A01848
FIR004451,A00530
FIR004285,A01916
FIR002171,A00497
FIR006936,A00631
FIR001105,A00544
FIR004832,A01679
FIR003965,A01744
FIR004220,A01419
FIR002089,A00249
FIR004884,A01030
FIR007738,A01271
FIR006379,A01619
FIR001729,A01715
FIR003628,A00455
FIR002105,A00721
FIR005601,A00011
FIR003381,A01841
FIR006931,A01574
FIR009415,A00914
FIR007418,A01863
FIR008408,A01563
FIR006069,A00484
FIR007157,A00098
FIR006543,A00067
FIR005541,A01996
FIR008111,A00922
FIR007245,A00109
FIR000292,A00645
FIR007356,A00406
FIR001259,A01717
FIR008977,A01840
FIR009804,A00545
FIR009337,A01380
FIR009059,A00267
FIR005636,A01300
FIR006529,A01789
FIR005961,A01448
FIR000804,A00644
FIR009527,A01302
FIR003581,A00045
FIR000999,A01887
FIR005322,A01203
FIR003774,A00209
FIR000264,A01173
FIR003156,A01887
FIR000843,A00576
FIR001180,A01082
FIR007221,A01290
FIR005442,A01617
FIR000506,A01918
FIR008938,A00597
FIR009002,A01499
FIR006464,A00988
FIR004379,A01796
FIR002931,A00843
FIR009692,A01421
FIR007578,A01001
FIR004182,A01920
FIR005117,A00959
FIR005304,A01342
FIR001387,A01684
FIR006009,A00666
FIR004252,A01375
FIR009221,A01006
FIR000893,A01488
FIR004462,A00480
FIR004712,A01405
FIR007879,A01464
FIR009690,A00248
FIR008332,A01630
FIR002199,A01097
FIR006263,A01706
FIR007954,A01143
FIR009167,A00032
FIR001655,A00547
FIR004176,A01647
FIR007829,A01894
FIR005720,A01695
FIR000521,A00614
FIR004822,A00948
FIR008595,A01100
FIR005242,A00848
FIR006502,A00225
FIR002477,A01820
FIR007049,A00767
FIR008449,A01416
FIR001335,A01206
FIR007480,A01092
FIR001832,A01686
FIR001499,A00187
FIR008836,A01650
FIR006946,A01928
FIR007487,A01604
FIR006107,A00985
FIR006155,A00306
FIR003420,A01200
FIR000927,A00436
FIR002198,A00448
FIR005122,A01638
FIR002272,A00506
FIR003615,A00761
FIR002040,A01739
FIR007600,A01199
FIR001139,A01781
FIR003054,A00918
FIR009179,A00499
FIR004575,A00748
FIR005672,A01159
FIR001445,A01271
FIR007565,A00224
FIR007484,A00932
FIR009808,A01274
FIR005664,A01704
FIR006373,A01224
FIR005910,A01221
FIR009452,A01007
FIR004919,A01239
FIR007364,A01167
FIR003533,A01177
FIR002277,A00464
FIR007539,A00879
FIR008670,A00915
FIR000454,A00571
FIR000664,A01199
FIR003553,A01177
FIR002189,A00538
FIR001729,A00404
FIR004617,A01999
FIR008818,A01002
FIR006101,A01632
FIR000443,A01504
FIR009398,A01260
FIR003802,A01905
FIR001734,A00991
FIR004275,A01840
FIR002744,A00498
FIR004568,A01594
FIR005748,A01729
FIR006649,A00331
FIR000912,A01732
FIR009918,A01615
FIR005129,A01200
FIR004216,A01590
FIR009059,A01675
FIR008390,A00290
FIR005779,A00241
FIR006373,A00934
FIR007683,A00507
FIR003653,A00460
FIR001237,A01849
FIR000408,A00945
FIR000688,A00490
FIR002699,A00084
FIR005114,A00024
FIR005523,A00959
FIR007270,A00952
FIR002675,A00722
FIR008566,A00167
FIR008979,A01570
FIR008671,A00358
FIR008460,A00636
FIR003203,A00581
FIR006563,A01687
FIR008280,A01670
FIR003048,A01935
FIR004361,A00372
FIR003534,A00523
FIR003803,A01454
FIR003208,A01046
FIR007648,A01927
FIR003923,A01666
FIR006540,A00072
FIR005967,A01820
FIR009934,A00018
FIR002761,A01531
FIR002755,A00851
FIR008757,A01290
FIR002816,A01242
FIR001776,A01788
FIR003209,A01194
FIR000781,A00298
FIR006032,A00936
FIR009558,A00850
FIR003135,A01712
FIR003540,A01701
FIR008288,A01323
FIR000206,A01624
FIR008265,A01323
FIR008397,A01058
FIR007471,A00964
FIR001410,A00033
FIR009155,A00451
FIR004954,A00361
FIR008785,A00395
FIR008564,A00742
FIR007775,A00982
FIR008016,A01889
FIR007564,A00246
FIR009442,A01301
FIR009190,A00008
FIR007134,A00922
FIR004031,A01015
FIR009913,A01749
FIR003519,A01918
FIR006364,A00917
FIR002523,A01751
FIR005861,A00870
FIR003117,A01541
FIR005748,A00819
FIR009135,A01286
FIR008747,A00576
FIR004588,A00741
FIR003976,A01776
FIR001025,A00822
FIR006188,A00452
FIR008362,A01682
FIR001139,A01721
FIR000367,A01795
FIR003435,A01241
FIR005755,A01759
FIR005348,A00848
FIR006609,A00772
FIR009293,A01153
FIR006064,A01118
FIR000247,A01978
FIR002818,A00308
FIR006130,A00905
FIR006722,A01939
FIR003990,A01393
FIR002662,A00881
FIR008002,A01258
FIR008577,A01258
FIR003902,A01448
FIR006027,A00103
FIR005836,A01744
FIR008426,A00215
FIR007457,A01028
FIR002605,A00692
FIR008681,A00938
FIR005684,A00042
FIR001567,A01216
FIR009944,A00138
FIR008154,A00894
FIR001985,A00213
FIR002961,A01628
FIR009295,A01174
FIR002908,A00853
FIR001403,A01297
FIR004728,A00497
FIR000305,A01714
FIR008324,A01532
FIR006193,A01218
FIR002652,A01285
FIR009546,A00879
FIR003501,A00924
FIR009973,A00599
FIR001048,A00999
FIR006169,A00816
FIR002769,A00762
FIR004293,A01311
FIR005036,A01254
FIR007805,A00871
FIR004239,A00729
FIR001767,A00572
FIR006514,A01905
FIR008278,A01909
FIR002128,A00524
FIR005584,A00900
FIR007678,A01887
FIR002877,A00622
FIR009530,A00062
FIR002586,A00333
FIR008610,A01446
FIR004583,A00681
FIR007810,A00776
FIR007392,A00809
FIR006772,A00510
FIR001437,A01018
FIR008730,A00778
FIR008825,A01145
FIR003759,A00834
FIR001505,A00479
FIR008001,A01119
FIR003307,A00543
FIR007869,A01231
FIR002096,A00087
FIR008934,A00587
FIR004593,A00325
FIR008997,A01877
FIR004316,A01754
FIR007328,A01138
FIR009975,A00480
FIR001002,A01732
FIR006854,A00650
FIR002076,A01410
FIR008076,A01047
FIR004287,A01236
FIR002027,A00656
FIR004698,A01100
FIR008336,A00876
FIR007770,A01210
FIR009444,A01606
FIR002917,A00459
FIR009049,A01444
FIR001648,A01593
FIR002686,A01089
FIR006909,A00143
FIR000452,A01635
FIR004993,A00135
FIR005453,A01849
FIR007158,A00190
FIR005831,A01129
FIR008979,A01317
FIR008267,A01455
FIR008327,A00623
FIR005368,A00317
FIR002679,A01004
FIR000921,A00196
FIR004958,A01727
FIR000117,A01785
FIR009621,A00483
FIR003584,A00123
FIR007180,A00612
FIR006430,A01951
FIR009601,A01551
FIR009984,A01217
FIR002588,A01939
FIR007423,A00312
FIR003022,A00539
FIR004642,A01750
FIR004265,A01383
FIR008138,A01740
FIR005465,A00353
FIR004358,A01489
FIR006534,A01899
FIR000851,A01941
FIR007878,A00645
FIR005757,A00901
FIR002229,A01248
FIR006034,A01577
FIR005056,A01123
FIR005575,A00518
FIR008844,A00041
FIR007933,A01503
FIR008652,A00017
FIR006619,A00162
FIR000572,A00478
FIR000894,A00083
FIR004810,A00974
FIR002815,A01014
FIR004734,A00739
FIR005645,A01306
FIR007103,A01757
FIR006851,A00636
FIR009869,A00878
FIR004777,A00613
FIR009537,A00756
FIR005106,A00339
FIR009870,A01889
FIR004760,A01346
FIR000909,A01839
FIR005914,A00777
FIR006139,A01031
FIR000178,A01023
FIR004857,A01411
FIR002805,A01751
FIR006982,A00295
FIR007004,A00713
FIR005548,A00851
FIR004364,A01209
FIR001836,A01322
FIR000103,A01727
FIR002405,A01905
FIR008775,A01277
FIR006488,A00834
FIR009888,A00260
FIR003284,A01110
FIR004530,A00831
FIR004410,A00257
FIR009867,A00672
FIR005433,A01358
FIR008468,A00490
FIR000807,A01779
FIR002271,A01822
FIR000846,A01930
FIR000066,A00982
FIR008841,A00943
FIR005505,A00304
FIR000426,A00480
FIR001796,A00286
FIR005934,A01498
FIR009599,A01259
FIR004859,A01818
FIR000521,A00612
FIR008918,A00842
FIR002793,A00130
FIR009404,A00889
FIR005505,A00330
FIR003803,A00833
FIR005589,A01576
FIR002854,A01167
FIR009177,A01577
FIR000227,A00476
FIR002788,A01390
FIR003234,A00964
FIR005707,A01172
FIR004214,A00618
FIR006606,A01267
FIR000414,A01966
FIR003187,A01343
FIR005084,A01451
FIR003591,A01147
FIR009228,A01568
FIR006538,A01772
FIR003655,A00223
FIR009716,A01382
FIR009702,A00589
FIR003834,A00464
FIR009716,A00716
FIR008775,A01137
FIR003391,A00069
FIR006917,A00343
FIR005997,A01837
FIR001529,A01284
FIR007314,A00341
FIR004109,A01300
FIR009239,A01254
FIR001026,A01996
FIR001492,A01470
FIR008591,A01974
FIR004274,A01422
FIR006328,A00514
FIR002883,A01068
FIR008183,A00490
FIR006471,A01715
FIR005252,A01786
FIR009213,A01747
FIR003188,A01473
FIR003860,A01752
FIR007126,A01836
FIR008140,A01252
FIR001092,A00089
FIR006420,A01854
FIR009637,A01972
FIR000083,A01324
FIR002748,A00033
FIR002497,A01214
FIR002897,A00608
FIR009673,A01022
FIR008853,A00202
FIR001766,A01000
FIR005977,A01096
FIR006893,A00105
FIR005970,A01696
FIR002930,A00225
FIR009955,A00217
FIR008779,A01316
FIR000516,A01299
FIR003457,A01368
FIR008012,A00317
FIR002184,A01565
FIR007448,A01883
FIR000023,A00636
FIR008844,A01838
FIR007749,A00033
FIR003122,A00172
FIR008723,A00110
FIR007891,A01562
FIR009565,A01971
FIR009905,A01598
FIR003948,A01938
FIR003530,A00647
FIR000859,A01894
FIR004221,A00249
FIR006376,A00977
FIR008318,A00756
FIR003721,A01312
FIR000733,A00414
FIR005841,A01916
FIR007394,A00900
FIR006850,A00734
FIR009082,A01196
FIR007155,A01163
FIR009819,A00090
FIR005222,A01303
FIR007962,A00799
FIR009512,A01848
FIR006416,A00671
FIR007060,A00330
FIR002087,A01334
FIR006158,A01326
FIR008727,A00785
FIR008004,A00378
FIR001290,A01202
FIR006088,A00231
FIR004771,A01647
FIR007971,A01069
FIR004029,A00026
FIR009997,A00124
FIR008121,A00672
FIR002627,A00235
FIR000364,A01586
FIR006469,A00542
FIR006796,A00467
FIR000281,A00688
FIR001876,A00559
FIR009108,A01070
FIR007070,A00984
FIR001954,A00801
FIR002022,A01066
FIR004948,A00046
FIR003804,A01937
FIR004819,A00767
FIR003980,A00508
FIR009976,A00126
FIR004239,A01745
FIR002477,A01850
FIR000263,A01482
FIR004357,A00040
FIR002911,A00594
FIR004986,A00640
FIR004151,A00560
FIR008949,A00839
FIR003173,A00908
FIR005212,A01436
FIR002836,A00613
FIR007050,A01154
FIR003318,A01143
FIR000028,A01832
FIR001304,A00985
FIR003825,A01771
FIR003001,A01562
FIR002521,A00412
FIR003791,A00297
FIR009591,A00573
FIR002697,A01753
FIR007549,A00881
FIR007418,A00801
FIR004262,A01676
FIR006894,A01462
FIR000154,A01562
FIR002759,A01365
FIR007488,A01868
FIR001840,A01106
FIR006577,A01117
FIR001363,A00835
FIR002305,A01990
FIR005120,A00957
FIR008320,A00885
FIR004946,A00324
FIR009798,A00791
FIR003622,A01925
FIR008318,A00995
FIR005815,A00626
FIR007821,A01486
FIR008269,A00042
FIR004164,A01237
FIR002087,A01662
FIR001187,A01183
FIR009013,A00795
FIR000250,A01581
FIR006068,A00475
FIR008757,A01265
FIR003921,A00422
FIR008455,A01126
FIR005427,A00812
FIR005413,A01412
FIR006551,A00616
FIR007907,A00439
FIR001271,A00825
FIR006296,A01226
FIR007645,A01781
FIR008469,A00537
FIR007064,A01203
FIR009616,A01898
FIR004301,A01815
FIR000259,A00954
FIR002329,A01749
FIR003116,A01768
FIR005183,A01050
FIR008153,A00539
FIR009808,A01022
FIR004478,A00966
FIR009321,A00847
FIR009014,A00993
FIR009768,A01086
FIR002255,A01715
FIR003524,A00690
FIR007982,A01918
FIR004231,A01205
FIR009481,A01102
FIR006699,A00531
FIR008460,A00316
FIR005849,A01263
FIR005374,A01645
FIR005844,A01616
FIR002132,A00708
FIR003828,A01042
FIR005615,A01587
FIR007451,A01064
FIR002858,A01443
FIR007797,A01192
FIR004903,A01598
FIR009520,A00077
